Id,Category
505,7
506,6
507,8
508,10
509,10
510,2
511,6
512,9
513,4
514,3
515,2
516,9
517,9
518,6
519,3
520,2
521,8
522,7
523,1
524,8
525,2
526,4
527,9
528,7
529,3
530,4
531,9
532,4
533,9
534,7
535,10
536,3
537,0
538,8
539,5
540,8
541,1
542,7
543,0
544,9
545,8
546,0
547,5
548,3
549,10
550,2
551,8
552,1
553,6
554,4
555,8
556,2
557,5
558,6
559,2
560,7
561,8
562,2
563,8
564,2
565,4
566,5
567,2
568,8
569,3
570,0
571,5
572,6
573,5
574,2
575,4
576,10
577,0
578,1
579,3
580,8
581,5
582,9
583,9
584,7
585,7
586,4
587,2
588,7
589,5
590,4
591,7
592,4
593,5
594,7
595,9
596,0
597,0
598,4
599,4
600,5
601,10
602,6
603,6
604,4
605,9
606,9
607,4
608,3
609,3
610,4
611,9
612,2
613,3
614,9
615,10
616,8
617,9
618,0
619,9
620,7
621,4
622,4
623,6
624,6
625,3
626,3
627,5
628,8
629,6
630,0
631,0
632,2
633,2
634,2
635,10
636,9
637,1
638,8
639,7
640,10
641,0
642,3
643,10
644,4
645,9
646,7
647,9
648,6
649,8
650,7
651,10
652,8
653,5
654,0
655,5
656,5
657,8
658,8
659,3
660,1
661,6
662,0
663,9
664,9
665,8
666,0
667,2
668,9
669,0
670,7
671,9
672,3
673,2
674,6
675,5
676,3
677,2
678,5
679,1
680,2
681,3
682,5
683,4
684,7
685,7
686,10
687,3
688,10
689,6
690,2
691,9
692,2
693,5
694,0
695,8
696,6
697,8
698,9
699,9
700,0
701,2
702,10
703,0
704,0
705,10
706,8
707,7
708,5
709,9
710,5
711,8
712,6
713,3
714,6
715,0
716,2
717,0
718,4
719,9
720,10
721,6
722,4
723,10
724,9
725,4
726,10
727,3
728,5
729,0
730,10
731,9
732,8
733,6
734,4
735,1
736,3
737,7
738,2
739,7
740,3
741,3
742,10
743,3
744,7
745,0
746,2
747,2
748,6
749,8
750,5
751,2
752,8
753,5
754,8
755,2
756,10
757,10
758,9
759,10
760,2
761,4
762,0
763,8
764,8
765,3
766,2
767,9
768,2
769,10
770,2
771,4
772,2
773,2
774,10
775,8
776,8
777,5
778,10
779,4
780,4
781,10
782,4
783,9
784,0
785,8
786,9
787,0
788,8
789,10
790,3
791,8
792,7
793,9
794,7
795,2
796,9
797,2
798,3
799,2
800,4
801,1
802,5
803,8
804,0
805,4
806,10
807,8
808,10
809,4
810,4
811,9
812,0
813,5
814,5
815,4
816,0
817,2
818,7
819,10
820,8
821,8
822,9
823,10
824,4
825,3
826,4
827,2
828,2
829,8
830,0
831,0
832,8
833,0
834,10
835,0
836,5
837,3
838,2
839,3
840,8
841,10
842,8
843,0
844,3
845,2
846,3
847,5
848,0
849,7
850,5
851,1
852,7
853,3
854,10
855,10
856,10
857,10
858,0
859,5
860,1
861,0
862,5
863,3
864,8
865,0
866,2
867,10
868,8
869,2
870,2
871,7
872,5
873,9
874,9
875,3
876,8
877,9
878,5
879,10
880,5
881,8
882,9
883,6
884,5
885,10
886,0
887,4
888,2
889,4
890,6
891,8
892,5
893,5
894,2
895,2
896,3
897,5
898,4
899,5
900,6
901,10
902,8
903,1
904,6
905,3
906,7
907,5
908,9
909,9
910,10
911,7
912,4
913,10
914,0
915,0
916,0
917,1
918,9
919,5
920,3
921,3
922,8
923,9
924,9
925,2
926,2
927,0
928,4
929,9
930,7
931,2
932,1
933,0
934,0
935,6
936,8
937,2
938,8
939,1
940,9
941,4
942,3
943,10
944,7
945,10
946,7
947,8
948,10
949,9
950,7
951,4
952,9
953,9
954,0
955,2
956,6
957,6
958,10
959,6
960,2
961,8
962,2
963,10
964,5
965,7
966,9
967,5
968,2
969,4
970,10
971,7
972,8
973,5
974,0
975,10
976,7
977,5
978,9
979,0
980,0
981,6
982,0
983,9
984,7
985,1
986,5
987,2
988,10
989,9
990,5
991,7
992,8
993,7
994,0
995,8
996,6
997,5
998,9
999,4
1000,9
1001,5
1002,10
1003,7
1004,3
1005,7
1006,0
1007,2
1008,1
1009,6
1010,5
1011,9
1012,6
1013,8
1014,0
1015,10
1016,0
1017,5
1018,0
1019,9
1020,8
1021,9
1022,5
1023,8
1024,9
1025,2
1026,10
1027,0
1028,10
1029,8
1030,10
1031,4
1032,6
1033,3
1034,8
1035,10
1036,7
1037,0
1038,5
1039,8
1040,9
1041,8
1042,9
1043,9
1044,8
1045,6
1046,1
1047,5
1048,4
1049,9
1050,1
1051,3
1052,9
1053,5
1054,8
1055,5
1056,6
1057,8
1058,3
1059,9
1060,10
1061,10
1062,2
1063,10
1064,9
1065,2
1066,0
1067,10
1068,9
1069,4
1070,9
1071,6
1072,3
1073,9
1074,10
1075,4
1076,0
1077,5
1078,6
1079,10
1080,9
1081,5
1082,7
1083,9
1084,4
1085,3
1086,7
1087,6
1088,7
1089,2
1090,0
1091,7
1092,9
1093,7
1094,0
1095,1
1096,10
1097,1
1098,4
1099,6
1100,0
1101,1
1102,5
1103,4
1104,6
1105,2
1106,9
1107,10
1108,8
1109,9
1110,10
1111,9
1112,2
1113,5
1114,6
1115,3
1116,7
1117,5
1118,5
1119,6
1120,6
1121,6
1122,7
1123,3
1124,8
1125,9
1126,6
1127,3
1128,8
1129,4
1130,4
1131,4
1132,2
1133,3
1134,8
1135,10
1136,0
1137,9
1138,0
1139,7
1140,6
1141,3
1142,5
1143,5
1144,2
1145,10
1146,9
1147,10
1148,6
1149,10
1150,3
1151,2
1152,0
1153,0
1154,2
1155,9
1156,5
1157,5
1158,2
1159,1
1160,9
1161,8
1162,3
1163,9
1164,3
1165,5
1166,0
1167,5
1168,0
1169,5
1170,4
1171,2
1172,7
1173,2
1174,8
1175,0
1176,10
1177,1
1178,4
1179,4
1180,8
1181,6
1182,8
1183,3
1184,1
1185,6
1186,6
1187,4
1188,2
1189,9
1190,7
1191,10
1192,8
1193,9
1194,10
1195,3
1196,9
1197,0
1198,6
1199,0
1200,4
1201,0
1202,0
1203,10
1204,8
1205,5
1206,8
1207,9
1208,9
1209,6
1210,9
1211,8
1212,5
1213,10
1214,5
1215,8
1216,8
1217,10
1218,0
1219,9
1220,10
1221,5
1222,5
1223,1
1224,4
1225,6
1226,0
1227,6
1228,1
1229,9
1230,2
1231,2
1232,10
1233,5
1234,2
1235,8
1236,4
1237,3
1238,2
1239,9
1240,2
1241,5
1242,5
1243,9
1244,2
1245,8
1246,4
1247,5
1248,3
1249,5
1250,8
1251,9
1252,10
1253,6
1254,4
1255,10
1256,4
1257,10
1258,5
1259,1
1260,0
1261,0
1262,0
1263,0
1264,4
1265,9
1266,5
1267,10
1268,10
1269,8
1270,2
1271,0
1272,0
1273,4
1274,0
1275,3
1276,4
1277,8
1278,10
1279,1
1280,2
1281,1
1282,9
1283,5
1284,0
1285,2
1286,1
1287,9
1288,10
1289,8
1290,5
1291,8
1292,5
1293,5
1294,4
1295,4
1296,2
1297,4
1298,9
1299,0
1300,9
1301,8
1302,5
1303,4
1304,0
1305,1
1306,8
1307,9
1308,1
1309,0
1310,5
1311,3
1312,1
1313,1
1314,4
1315,0
1316,0
1317,8
1318,5
1319,10
1320,2
1321,6
1322,3
1323,6
1324,4
1325,2
1326,0
1327,4
1328,4
1329,1
1330,10
1331,4
1332,0
1333,1
1334,5
1335,4
1336,8
1337,5
1338,0
1339,7
1340,5
1341,1
1342,4
1343,8
1344,3
1345,7
1346,0
1347,7
1348,2
1349,7
1350,3
1351,5
1352,8
1353,3
1354,8
1355,6
1356,9
1357,6
1358,1
1359,9
1360,0
1361,9
1362,8
1363,8
1364,8
1365,7
1366,6
1367,9
1368,0
1369,9
1370,5
1371,9
1372,4
1373,3
1374,9
1375,4
1376,10
1377,8
1378,4
1379,8
1380,4
1381,3
1382,9
1383,10
1384,5
1385,4
1386,1
1387,8
1388,9
1389,4
1390,5
1391,5
1392,2
1393,5
1394,2
1395,2
1396,10
1397,2
1398,8
1399,5
1400,8
1401,9
1402,9
1403,5
1404,9
1405,4
1406,9
1407,7
1408,5
1409,2
1410,0
1411,4
1412,6
1413,8
1414,8
1415,4
1416,8
1417,0
1418,5
1419,5
1420,10
1421,0
1422,3
1423,2
1424,10
1425,8
1426,0
1427,0
1428,5
1429,8
1430,9
1431,7
1432,8
1433,3
1434,8
1435,6
1436,5
1437,6
1438,5
1439,5
1440,9
1441,3
1442,7
1443,8
1444,10
1445,10
1446,8
1447,10
1448,6
1449,0
1450,3
1451,4
1452,8
1453,9
1454,3
1455,7
1456,9
1457,4
1458,7
1459,0
1460,3
1461,8
1462,2
1463,6
1464,8
1465,5
1466,8
1467,9
1468,1
1469,0
1470,2
1471,1
1472,2
1473,2
1474,0
1475,6
1476,9
1477,7
1478,8
1479,6
1480,6
1481,5
1482,9
1483,2
1484,0
1485,10
1486,4
1487,3
1488,7
1489,0
1490,1
1491,3
1492,8
1493,0
1494,10
1495,9
1496,9
1497,2
1498,4
1499,10
1500,8
1501,1
1502,8
1503,2
1504,9
1505,2
1506,6
1507,7
1508,2
1509,4
1510,7
1511,10
1512,5
1513,6
1514,5
1515,1
1516,10
1517,5
1518,8
1519,2
1520,5
1521,2
1522,6
1523,0
1524,4
1525,5
1526,6
1527,0
1528,8
1529,4
1530,10
1531,2
1532,0
1533,0
1534,6
1535,3
1536,3
1537,5
1538,7
1539,2
1540,9
1541,6
1542,4
1543,6
1544,6
1545,6
1546,9
1547,10
1548,8
1549,4
1550,2
1551,8
1552,6
1553,0
1554,5
1555,4
1556,0
1557,5
1558,6
1559,9
1560,0
1561,8
1562,3
1563,9
1564,7
1565,6
1566,9
1567,7
1568,2
1569,1
1570,3
1571,2
1572,10
1573,2
1574,10
1575,4
1576,2
1577,1
1578,1
1579,7
1580,9
1581,6
1582,8
1583,3
1584,8
1585,0
1586,4
1587,5
1588,5
1589,8
1590,2
1591,10
1592,9
1593,10
1594,8
1595,0
1596,5
1597,7
1598,2
1599,10
1600,2
1601,4
1602,0
1603,2
1604,8
1605,8
1606,3
1607,8
1608,0
1609,6
1610,1
1611,0
1612,9
1613,9
1614,6
1615,0
1616,0
1617,8
1618,0
1619,0
1620,8
1621,0
1622,2
1623,1
1624,2
1625,8
1626,3
1627,2
1628,9
1629,1
1630,5
1631,7
1632,5
1633,9
1634,9
1635,3
1636,3
1637,8
1638,5
1639,1
1640,5
1641,4
1642,5
1643,0
1644,3
1645,2
1646,0
1647,7
1648,3
1649,8
1650,7
1651,8
1652,3
1653,0
1654,9
1655,10
1656,1
1657,10
1658,5
1659,0
1660,8
1661,9
1662,1
1663,5
1664,4
1665,6
1666,8
1667,0
1668,0
1669,4
1670,6
1671,9
1672,7
1673,8
1674,9
1675,10
1676,7
1677,7
1678,5
1679,0
1680,7
1681,6
1682,4
1683,3
1684,5
1685,10
1686,8
1687,2
1688,8
1689,10
1690,2
1691,2
1692,5
1693,9
1694,5
1695,9
1696,8
1697,2
1698,9
1699,7
1700,0
1701,9
1702,5
1703,0
1704,0
1705,8
1706,0
1707,10
1708,0
1709,6
1710,3
1711,10
1712,5
1713,4
1714,0
1715,6
1716,3
1717,5
1718,9
1719,5
1720,3
1721,7
1722,4
1723,4
1724,9
1725,2
1726,3
1727,10
1728,1
1729,3
1730,10
1731,9
1732,9
1733,2
1734,0
1735,7
1736,2
1737,7
1738,3
1739,8
1740,8
1741,6
1742,9
1743,9
1744,10
1745,0
1746,10
1747,4
1748,9
1749,9
1750,0
1751,0
1752,3
1753,6
1754,3
1755,4
1756,3
1757,9
1758,5
1759,9
1760,9
1761,4
1762,9
1763,6
1764,2
1765,9
1766,3
1767,5
1768,5
1769,5
1770,5
1771,10
1772,10
1773,5
1774,0
1775,5
1776,10
1777,9
1778,3
1779,8
1780,3
1781,8
1782,6
1783,9
1784,9
1785,6
1786,0
1787,8
1788,4
1789,9
1790,8
1791,0
1792,6
1793,3
1794,9
1795,7
1796,5
1797,2
1798,8
1799,3
1800,2
1801,0
1802,4
1803,8
1804,6
1805,0
1806,9
1807,5
1808,2
1809,4
1810,0
1811,4
1812,7
1813,1
1814,10
1815,2
1816,7
1817,0
1818,2
1819,7
1820,9
1821,10
1822,9
1823,0
1824,9
1825,3
1826,7
1827,2
1828,9
1829,5
1830,0
1831,2
1832,8
1833,2
1834,6
1835,1
1836,10
1837,9
1838,6
1839,4
1840,0
1841,3
1842,0
1843,7
1844,5
1845,5
1846,7
1847,5
1848,1
1849,8
1850,5
1851,5
1852,0
1853,4
1854,7
1855,1
1856,6
1857,7
1858,1
1859,6
1860,9
1861,2
1862,0
1863,8
1864,8
1865,6
1866,0
1867,9
1868,1
1869,0
1870,1
1871,5
1872,0
1873,10
1874,0
1875,10
1876,8
1877,3
1878,5
1879,6
1880,0
1881,8
1882,5
1883,1
1884,4
1885,3
1886,9
1887,8
1888,8
1889,0
1890,4
1891,2
1892,9
1893,7
1894,3
1895,8
1896,3
1897,5
1898,0
1899,5
1900,8
1901,3
1902,3
1903,0
1904,8
1905,0
1906,4
1907,5
1908,1
1909,7
1910,10
1911,10
1912,3
1913,2
1914,9
1915,9
1916,6
1917,5
1918,8
1919,5
1920,8
1921,8
1922,10
1923,0
1924,4
1925,5
1926,8
1927,4
1928,0
1929,3
1930,4
1931,10
1932,4
1933,2
1934,5
1935,8
1936,10
1937,0
1938,7
1939,4
1940,6
1941,3
1942,2
1943,9
1944,0
1945,9
1946,3
1947,6
1948,10
1949,5
1950,1
1951,5
1952,7
1953,6
1954,8
1955,2
1956,0
1957,3
1958,9
1959,2
1960,9
1961,10
1962,1
1963,6
1964,8
1965,10
1966,5
1967,8
1968,7
1969,5
1970,7
1971,2
1972,0
1973,9
1974,7
1975,1
1976,9
1977,10
1978,9
1979,9
1980,5
1981,7
1982,3
1983,8
1984,7
1985,8
1986,4
1987,5
1988,0
1989,8
1990,1
1991,1
1992,10
1993,7
1994,9
1995,8
1996,0
1997,6
1998,0
1999,7
2000,5
2001,5
2002,9
2003,5
2004,8
2005,7
2006,10
2007,9
2008,2
2009,5
2010,0
2011,1
2012,7
2013,6
2014,7
2015,2
2016,7
2017,0
2018,9
2019,8
2020,6
2021,0
2022,2
2023,9
2024,0
2025,2
2026,4
2027,3
2028,4
2029,6
2030,0
2031,8
2032,10
2033,7
2034,0
2035,8
2036,5
2037,6
2038,5
2039,7
2040,7
2041,8
2042,5
2043,7
2044,2
2045,5
2046,2
2047,8
2048,2
2049,9
2050,6
2051,3
2052,7
2053,2
2054,7
2055,2
2056,6
2057,6
2058,1
2059,9
2060,4
2061,2
2062,10
2063,4
2064,10
2065,0
2066,5
2067,9
2068,3
2069,3
2070,1
2071,1
2072,5
2073,8
2074,4
2075,0
2076,8
2077,6
2078,7
2079,2
2080,1
2081,2
2082,9
2083,9
2084,8
2085,5
2086,9
2087,2
2088,6
2089,7
2090,4
2091,1
2092,0
2093,1
2094,5
2095,8
2096,0
2097,0
2098,7
2099,10
2100,2
2101,4
2102,6
2103,2
2104,2
2105,8
2106,6
2107,5
2108,0
2109,5
2110,5
2111,1
2112,9
2113,9
2114,5
2115,8
2116,4
2117,5
2118,10
2119,8
2120,9
2121,0
2122,9
2123,10
2124,5
2125,0
2126,5
2127,4
2128,7
2129,10
2130,6
2131,2
2132,9
2133,10
2134,1
2135,5
2136,8
2137,6
2138,6
2139,3
2140,10
2141,2
2142,4
2143,6
2144,6
2145,4
2146,0
2147,7
2148,4
2149,8
2150,1
2151,9
2152,8
2153,6
2154,0
2155,7
2156,10
2157,1
2158,5
2159,5
2160,0
2161,0
2162,0
2163,9
2164,10
2165,6
2166,8
2167,10
2168,6
2169,0
2170,3
2171,7
2172,9
2173,5
2174,0
2175,9
2176,7
2177,6
2178,6
2179,9
2180,4
2181,8
2182,2
2183,6
2184,9
2185,1
2186,7
2187,1
2188,4
2189,4
2190,10
2191,9
2192,5
2193,2
2194,2
2195,2
2196,9
2197,8
2198,4
2199,4
2200,3
2201,2
2202,4
2203,5
2204,4
2205,9
2206,2
2207,2
2208,2
2209,2
2210,2
2211,10
2212,4
2213,4
2214,2
2215,6
2216,4
2217,5
2218,8
2219,9
2220,3
2221,0
2222,6
2223,1
2224,8
2225,1
2226,2
2227,2
2228,3
2229,5
2230,3
2231,2
2232,6
2233,8
2234,6
2235,6
2236,10
2237,2
2238,7
2239,7
2240,10
2241,8
2242,0
2243,10
2244,9
2245,9
2246,0
2247,2
2248,2
2249,10
2250,7
2251,2
2252,7
2253,6
2254,10
2255,8
2256,8
2257,4
2258,8
2259,5
2260,4
2261,5
2262,6
2263,4
2264,10
2265,4
2266,10
2267,7
2268,5
2269,2
2270,10
2271,9
2272,10
2273,6
2274,8
2275,9
2276,2
2277,8
2278,8
2279,8
2280,0
2281,9
2282,3
2283,3
2284,2
2285,0
2286,8
2287,6
2288,0
2289,8
2290,2
2291,0
2292,10
2293,6
2294,6
2295,10
2296,7
2297,2
2298,2
2299,8
2300,4
2301,9
2302,8
2303,6
2304,3
2305,0
2306,8
2307,10
2308,10
2309,1
2310,5
2311,6
2312,2
2313,0
2314,1
2315,10
2316,5
2317,4
2318,9
2319,9
2320,2
2321,9
2322,2
2323,8
2324,9
2325,10
2326,2
2327,0
2328,0
2329,6
2330,8
2331,4
2332,4
2333,6
2334,4
2335,0
2336,9
2337,9
2338,3
2339,8
2340,10
2341,6
2342,2
2343,9
2344,5
2345,8
2346,8
2347,0
2348,4
2349,3
2350,8
2351,6
2352,7
2353,7
2354,4
2355,3
2356,4
2357,6
2358,2
2359,3
2360,5
2361,7
2362,1
2363,6
2364,3
2365,6
2366,5
2367,8
2368,0
2369,6
2370,2
2371,6
2372,5
2373,10
2374,5
2375,2
2376,8
2377,8
2378,3
2379,2
2380,2
2381,6
2382,7
2383,4
2384,10
2385,4
2386,6
2387,0
2388,3
2389,0
2390,3
2391,8
2392,0
2393,3
2394,5
2395,5
2396,6
2397,3
2398,5
2399,6
2400,2
2401,2
2402,7
2403,2
2404,0
2405,10
2406,6
2407,8
2408,6
2409,2
2410,5
2411,5
2412,8
2413,9
2414,8
2415,8
2416,10
2417,9
2418,2
2419,2
2420,5
2421,5
2422,2
2423,0
2424,9
2425,7
2426,10
2427,0
2428,7
2429,6
2430,9
2431,4
2432,8
2433,0
2434,5
2435,8
2436,5
2437,0
2438,9
2439,9
2440,8
2441,4
2442,10
2443,0
2444,4
2445,1
2446,5
2447,8
2448,2
2449,4
2450,6
2451,8
2452,6
2453,7
2454,4
2455,7
2456,2
2457,10
2458,8
2459,0
2460,10
2461,0
2462,6
2463,2
2464,9
2465,0
2466,9
2467,8
2468,3
2469,1
2470,9
2471,7
2472,0
2473,10
2474,8
2475,6
2476,0
2477,9
2478,10
2479,8
2480,7
2481,5
2482,8
2483,2
2484,10
2485,7
2486,10
2487,0
2488,3
2489,6
2490,4
2491,9
2492,5
2493,5
2494,1
2495,5
2496,9
2497,8
2498,7
2499,2
2500,4
2501,8
2502,5
2503,5
2504,3
2505,9
2506,3
2507,7
2508,0
2509,8
2510,10
2511,2
2512,3
2513,9
2514,6
2515,4
2516,2
2517,5
2518,7
2519,8
2520,10
2521,5
2522,8
2523,4
2524,9
2525,8
2526,9
2527,8
2528,0
2529,8
2530,9
2531,9
2532,6
2533,5
2534,10
2535,4
2536,3
2537,8
2538,9
2539,2
2540,3
2541,2
2542,9
2543,2
2544,3
2545,4
2546,4
2547,2
2548,9
2549,10
2550,10
2551,9
2552,8
2553,5
2554,8
2555,8
2556,9
2557,10
2558,8
2559,4
2560,0
2561,8
2562,0
2563,8
2564,9
2565,8
2566,8
2567,5
2568,0
2569,5
2570,9
2571,1
2572,0
2573,5
2574,7
2575,9
2576,8
2577,2
2578,10
2579,2
2580,8
2581,3
2582,9
2583,9
2584,7
2585,0
2586,9
2587,4
2588,0
2589,0
2590,0
2591,0
2592,4
2593,5
2594,10
2595,10
2596,8
2597,1
2598,0
2599,3
2600,10
2601,7
2602,2
2603,8
2604,1
2605,7
2606,8
2607,6
2608,5
2609,10
2610,6
2611,0
2612,3
2613,0
2614,8
2615,0
2616,2
2617,6
2618,6
2619,5
2620,10
2621,7
2622,10
2623,9
2624,8
2625,9
2626,9
2627,9
2628,0
2629,8
2630,9
2631,2
2632,8
2633,0
2634,6
2635,7
2636,4
2637,7
2638,7
2639,4
2640,2
2641,5
2642,8
2643,0
2644,8
2645,7
2646,8
2647,2
2648,9
2649,3
2650,0
2651,8
2652,0
2653,1
2654,10
2655,5
2656,2
2657,8
2658,0
2659,1
2660,9
2661,7
2662,6
2663,3
2664,0
2665,5
2666,0
2667,10
2668,9
2669,6
2670,9
2671,1
2672,6
2673,2
2674,6
2675,5
2676,2
2677,7
2678,4
2679,0
2680,0
2681,3
2682,10
2683,8
2684,9
2685,0
2686,7
2687,5
2688,5
2689,0
2690,9
2691,5
2692,4
2693,6
2694,3
2695,9
2696,5
2697,6
2698,4
2699,10
2700,6
2701,8
2702,5
2703,6
2704,10
2705,9
2706,4
2707,9
2708,3
2709,5
2710,9
2711,6
2712,8
2713,4
2714,8
2715,9
2716,8
2717,0
2718,3
2719,5
2720,9
2721,10
2722,8
2723,7
2724,4
2725,4
2726,6
2727,9
2728,2
2729,8
2730,8
2731,4
2732,0
2733,0
2734,9
2735,9
2736,7
2737,10
2738,9
2739,2
2740,10
2741,7
2742,9
2743,5
2744,6
2745,2
2746,8
2747,2
2748,10
2749,2
2750,8
2751,2
2752,5
2753,8
2754,5
2755,0
2756,5
2757,5
2758,2
2759,10
2760,7
2761,0
2762,4
2763,3
2764,4
2765,4
2766,6
2767,4
2768,10
2769,0
2770,6
2771,7
2772,4
2773,10
2774,1
2775,4
2776,5
2777,4
2778,9
2779,0
2780,5
2781,6
2782,9
2783,8
2784,8
2785,9
2786,2
2787,9
2788,10
2789,8
2790,5
2791,7
2792,9
2793,8
2794,4
2795,8
2796,5
2797,3
2798,8
2799,9
2800,10
2801,0
2802,3
2803,2
2804,4
2805,7
2806,10
2807,8
2808,5
2809,9
2810,9
2811,5
2812,8
2813,9
2814,10
2815,10
2816,9
2817,2
2818,4
2819,2
2820,2
2821,5
2822,1
2823,5
2824,2
2825,5
2826,3
2827,4
2828,1
2829,8
2830,5
2831,9
2832,0
2833,0
2834,10
2835,0
2836,6
2837,4
2838,5
2839,5
2840,4
2841,7
2842,5
2843,4
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,1
2851,0
2852,2
2853,8
2854,7
2855,8
2856,10
2857,8
2858,10
2859,4
2860,2
2861,9
2862,7
2863,4
2864,3
2865,5
2866,10
2867,2
2868,6
2869,5
2870,4
2871,8
2872,4
2873,2
2874,2
2875,3
2876,8
2877,9
2878,0
2879,7
2880,6
2881,2
2882,6
2883,8
2884,1
2885,9
2886,0
2887,2
2888,10
2889,10
2890,9
2891,8
2892,5
2893,10
2894,8
2895,2
2896,9
2897,8
2898,9
2899,5
2900,9
2901,10
2902,8
2903,3
2904,0
2905,9
2906,4
2907,5
2908,0
2909,5
2910,9
2911,8
2912,4
2913,5
2914,9
2915,10
2916,5
2917,6
2918,8
2919,0
2920,6
2921,3
2922,5
2923,1
2924,3
2925,8
2926,2
2927,0
2928,4
2929,0
2930,7
2931,0
2932,10
2933,9
2934,9
2935,8
2936,6
2937,5
2938,0
2939,8
2940,1
2941,4
2942,5
2943,1
2944,5
2945,3
2946,9
2947,1
2948,4
2949,2
2950,7
2951,3
2952,0
2953,6
2954,2
2955,0
2956,8
2957,10
2958,0
2959,8
2960,4
2961,0
2962,9
2963,9
2964,0
2965,6
2966,3
2967,4
2968,9
2969,2
2970,10
2971,4
2972,9
2973,0
2974,5
2975,6
2976,5
2977,4
2978,10
2979,5
2980,8
2981,4
2982,6
2983,8
2984,7
2985,0
2986,9
2987,6
2988,7
2989,9
2990,10
2991,5
2992,5
2993,7
2994,9
2995,9
2996,4
