Id,Category
1261,1
1262,5
1263,0
1264,4
1265,1
1266,5
1267,10
1268,10
1269,7
1270,2
1271,1
1272,6
1273,7
1274,7
1275,1
1276,5
1277,6
1278,10
1279,1
1280,1
1281,1
1282,9
1283,5
1284,7
1285,9
1286,1
1287,2
1288,10
1289,7
1290,8
1291,8
1292,5
1293,5
1294,3
1295,5
1296,7
1297,4
1298,9
1299,3
1300,9
1301,8
1302,5
1303,4
1304,2
1305,9
1306,2
1307,1
1308,1
1309,5
1310,10
1311,3
1312,2
1313,9
1314,5
1315,3
1316,0
1317,8
1318,5
1319,10
1320,1
1321,6
1322,3
1323,7
1324,5
1325,5
1326,6
1327,4
1328,4
1329,9
1330,10
1331,4
1332,8
1333,2
1334,5
1335,4
1336,5
1337,2
1338,4
1339,9
1340,8
1341,1
1342,4
1343,8
1344,1
1345,7
1346,3
1347,7
1348,2
1349,6
1350,8
1351,5
1352,2
1353,1
1354,6
1355,6
1356,5
1357,6
1358,2
1359,1
1360,6
1361,9
1362,5
1363,5
1364,8
1365,7
1366,6
1367,5
1368,2
1369,9
1370,5
1371,4
1372,6
1373,1
1374,1
1375,4
1376,10
1377,8
1378,1
1379,8
1380,4
1381,1
1382,8
1383,3
1384,5
1385,9
1386,9
1387,2
1388,4
1389,2
1390,10
1391,5
1392,7
1393,5
1394,8
1395,5
1396,10
1397,8
1398,8
1399,9
1400,1
1401,9
1402,9
1403,5
1404,9
1405,9
1406,10
1407,6
1408,8
1409,2
1410,6
1411,4
1412,6
1413,8
1414,2
1415,2
1416,5
1417,0
1418,2
1419,5
1420,6
1421,7
1422,1
1423,2
1424,10
1425,2
1426,0
1427,7
1428,5
1429,1
1430,2
1431,6
1432,8
1433,5
1434,8
1435,6
1436,5
1437,6
1438,5
1439,2
1440,4
1441,3
1442,4
1443,2
1444,7
1445,2
1446,8
1447,10
1448,7
1449,0
1450,4
1451,4
1452,5
1453,9
1454,6
1455,1
1456,9
1457,0
1458,4
1459,4
1460,2
1461,5
1462,2
1463,8
1464,9
1465,5
1466,2
1467,9
1468,1
1469,9
1470,5
1471,1
1472,5
1473,5
1474,7
1475,7
1476,9
1477,5
1478,5
1479,6
1480,1
1481,5
1482,9
1483,4
1484,6
1485,2
1486,4
1487,0
1488,7
1489,6
1490,1
1491,8
1492,5
1493,1
1494,10
1495,9
1496,9
1497,2
1498,2
1499,10
1500,4
1501,7
1502,8
1503,9
1504,4
1505,2
1506,9
1507,7
1508,8
1509,5
1510,0
1511,10
1512,1
1513,7
1514,5
1515,9
1516,10
1517,5
1518,5
1519,2
1520,8
1521,5
1522,6
1523,5
1524,4
1525,5
1526,5
1527,4
1528,5
1529,1
1530,10
1531,3
1532,9
1533,3
1534,5
1535,1
1536,0
1537,5
1538,7
1539,4
1540,9
1541,6
1542,4
1543,6
1544,6
1545,7
1546,9
1547,2
1548,10
1549,4
1550,5
1551,8
1552,6
1553,1
1554,5
1555,4
1556,4
1557,5
1558,6
1559,9
1560,3
1561,5
1562,3
1563,9
1564,7
1565,6
1566,9
1567,7
1568,2
1569,9
1570,2
1571,5
1572,10
1573,8
1574,10
1575,4
1576,9
1577,1
1578,1
1579,7
1580,9
1581,6
1582,2
1583,4
1584,8
1585,0
1586,6
1587,5
1588,4
1589,3
1590,5
1591,10
1592,5
1593,10
1594,8
1595,4
1596,10
1597,7
1598,1
1599,10
1600,2
1601,4
1602,9
1603,1
1604,5
1605,8
1606,7
1607,2
1608,0
1609,6
1610,9
1611,7
1612,9
1613,1
1614,6
1615,0
1616,3
1617,8
1618,1
1619,5
1620,5
1621,3
1622,9
1623,1
1624,10
1625,8
1626,3
1627,3
1628,9
1629,1
1630,5
1631,0
1632,5
1633,1
1634,3
1635,3
1636,6
1637,2
1638,5
1639,1
1640,4
1641,3
1642,5
1643,3
1644,4
1645,5
1646,1
1647,5
1648,1
1649,8
1650,6
1651,8
1652,5
1653,7
1654,9
1655,7
1656,1
1657,3
1658,5
1659,2
1660,2
1661,9
1662,1
1663,5
1664,4
1665,6
1666,8
1667,5
1668,1
1669,4
1670,7
1671,8
1672,6
1673,5
1674,9
1675,4
1676,2
1677,6
1678,5
1679,0
1680,6
1681,5
1682,4
1683,1
1684,5
1685,8
1686,2
1687,4
1688,2
1689,8
1690,8
1691,5
1692,5
1693,9
1694,5
1695,9
1696,8
1697,5
1698,9
1699,5
1700,4
1701,9
1702,5
1703,6
1704,5
1705,8
1706,0
1707,10
1708,4
1709,6
1710,0
1711,10
1712,5
1713,4
1714,2
1715,1
1716,10
1717,5
1718,9
1719,5
1720,1
1721,6
1722,4
1723,4
1724,9
1725,1
1726,3
1727,10
1728,1
1729,2
1730,5
1731,2
1732,9
1733,5
1734,7
1735,6
1736,1
1737,6
1738,0
1739,8
1740,5
1741,7
1742,9
1743,9
1744,7
1745,0
1746,8
1747,9
1748,9
1749,2
1750,3
1751,5
1752,1
1753,7
1754,3
1755,4
1756,3
1757,7
1758,5
1759,1
1760,9
1761,4
1762,2
1763,6
1764,1
1765,9
1766,1
1767,5
1768,4
1769,5
1770,5
1771,5
1772,6
1773,5
1774,3
1775,5
1776,10
1777,9
1778,1
1779,2
1780,3
1781,8
1782,5
1783,8
1784,9
1785,6
1786,4
1787,8
1788,4
1789,5
1790,8
1791,3
1792,4
1793,3
1794,5
1795,7
1796,5
1797,8
1798,5
1799,1
1800,1
1801,3
1802,4
1803,8
1804,6
1805,1
1806,9
1807,5
1808,1
1809,3
1810,6
1811,4
1812,4
1813,9
1814,10
1815,1
1816,5
1817,4
1818,2
1819,6
1820,9
1821,10
1822,5
1823,9
1824,7
1825,1
1826,1
1827,1
1828,1
1829,5
1830,5
1831,5
1832,1
1833,5
1834,6
1835,1
1836,10
1837,9
1838,6
1839,2
1840,0
1841,0
1842,4
1843,8
1844,4
1845,5
1846,6
1847,9
1848,1
1849,1
1850,5
1851,5
1852,0
1853,4
1854,7
1855,1
1856,7
1857,6
1858,1
1859,6
1860,5
1861,2
1862,4
1863,5
1864,8
1865,0
1866,3
1867,2
1868,1
1869,0
1870,1
1871,5
1872,0
1873,10
1874,5
1875,7
1876,8
1877,6
1878,4
1879,6
1880,0
1881,8
1882,5
1883,2
1884,4
1885,6
1886,8
1887,5
1888,8
1889,1
1890,4
1891,9
1892,1
1893,7
1894,3
1895,8
1896,0
1897,5
1898,6
1899,6
1900,0
1901,1
1902,1
1903,6
1904,10
1905,2
1906,0
1907,5
1908,1
1909,6
1910,10
1911,8
1912,3
1913,9
1914,4
1915,9
1916,6
1917,5
1918,8
1919,5
1920,8
1921,8
1922,10
1923,7
1924,6
1925,8
1926,8
1927,3
1928,5
1929,3
1930,4
1931,10
1932,4
1933,6
1934,5
1935,8
1936,10
1937,0
1938,6
1939,3
1940,6
1941,3
1942,4
1943,9
1944,6
1945,7
1946,4
1947,6
1948,10
1949,5
1950,1
1951,5
1952,7
1953,6
1954,6
1955,2
1956,3
1957,8
1958,9
1959,5
1960,9
1961,10
1962,1
1963,6
1964,2
1965,10
1966,5
1967,5
1968,6
1969,2
1970,6
1971,5
1972,5
1973,2
1974,6
1975,1
1976,9
1977,10
1978,9
1979,4
1980,5
1981,7
1982,3
1983,1
1984,7
1985,2
1986,4
1987,0
1988,1
1989,8
1990,1
1991,3
1992,10
1993,7
1994,5
1995,7
1996,3
1997,4
1998,2
1999,7
2000,5
2001,5
2002,6
2003,5
2004,0
2005,6
2006,8
2007,4
2008,9
2009,5
2010,1
2011,1
2012,7
2013,6
2014,7
2015,5
2016,6
2017,1
2018,9
2019,8
2020,6
2021,6
2022,9
2023,9
2024,4
2025,2
2026,4
2027,0
2028,6
2029,6
2030,4
2031,8
2032,10
2033,6
2034,6
2035,5
2036,5
2037,6
2038,0
2039,6
2040,7
2041,4
2042,6
2043,6
2044,5
2045,4
2046,8
2047,8
2048,4
2049,9
2050,7
2051,3
2052,7
2053,8
2054,6
2055,4
2056,7
2057,8
2058,2
2059,9
2060,9
2061,5
2062,10
2063,4
2064,10
2065,1
2066,5
2067,9
2068,0
2069,3
2070,2
2071,1
2072,5
2073,2
2074,4
2075,6
2076,8
2077,6
2078,6
2079,7
2080,1
2081,4
2082,5
2083,2
2084,2
2085,5
2086,2
2087,2
2088,6
2089,6
2090,4
2091,1
2092,3
2093,3
2094,5
2095,8
2096,5
2097,5
2098,7
2099,10
2100,1
2101,5
2102,3
2103,5
2104,5
2105,8
2106,5
2107,3
2108,5
2109,5
2110,5
2111,1
2112,9
2113,6
2114,5
2115,8
2116,6
2117,5
2118,10
2119,8
2120,9
2121,0
2122,9
2123,10
2124,5
2125,9
2126,5
2127,4
2128,6
2129,10
2130,6
2131,9
2132,9
2133,10
2134,7
2135,5
2136,2
2137,6
2138,6
2139,1
2140,10
2141,0
2142,6
2143,7
2144,6
2145,4
2146,4
2147,7
2148,9
2149,8
2150,1
2151,7
2152,8
2153,6
2154,0
2155,6
2156,8
2157,1
2158,8
2159,5
2160,6
2161,0
2162,4
2163,2
2164,10
2165,6
2166,1
2167,10
2168,0
2169,0
2170,1
2171,6
2172,4
2173,4
2174,2
2175,4
2176,5
2177,6
2178,7
2179,4
2180,6
2181,5
2182,9
2183,5
2184,9
2185,1
2186,7
2187,5
2188,9
2189,3
2190,10
2191,9
2192,5
2193,2
2194,1
2195,2
2196,9
2197,8
2198,6
2199,5
2200,0
2201,5
2202,3
2203,5
2204,3
2205,9
2206,2
2207,5
2208,5
2209,5
2210,5
2211,8
2212,4
2213,6
2214,8
2215,5
2216,4
2217,5
2218,2
2219,1
2220,2
2221,4
2222,6
2223,1
2224,8
2225,1
2226,2
2227,2
2228,5
2229,2
2230,6
2231,9
2232,6
2233,8
2234,6
2235,6
2236,10
2237,4
2238,4
2239,6
2240,10
2241,1
2242,6
2243,5
2244,9
2245,9
2246,3
2247,5
2248,8
2249,2
2250,7
2251,9
2252,6
2253,6
2254,8
2255,8
2256,1
2257,4
2258,2
2259,7
2260,4
2261,4
2262,6
2263,4
2264,10
2265,4
2266,10
2267,7
2268,7
2269,2
2270,8
2271,9
2272,8
2273,7
2274,8
2275,7
2276,2
2277,8
2278,2
2279,8
2280,5
2281,1
2282,1
2283,3
2284,2
2285,1
2286,1
2287,5
2288,1
2289,8
2290,2
2291,5
2292,10
2293,7
2294,6
2295,8
2296,7
2297,2
2298,6
2299,8
2300,0
2301,4
2302,8
2303,6
2304,1
2305,1
2306,8
2307,10
2308,8
2309,1
2310,5
2311,7
2312,5
2313,4
2314,2
2315,7
2316,2
2317,4
2318,1
2319,9
2320,1
2321,5
2322,5
2323,2
2324,9
2325,3
2326,2
2327,2
2328,2
2329,6
2330,5
2331,1
2332,4
2333,6
2334,4
2335,3
2336,9
2337,7
2338,0
2339,8
2340,10
2341,6
2342,5
2343,2
2344,5
2345,8
2346,8
2347,0
2348,5
2349,3
2350,8
2351,6
2352,6
2353,6
2354,4
2355,1
2356,9
2357,6
2358,2
2359,1
2360,8
2361,7
2362,6
2363,6
2364,3
2365,6
2366,5
2367,6
2368,5
2369,6
2370,2
2371,6
2372,5
2373,10
2374,5
2375,2
2376,6
2377,5
2378,4
2379,5
2380,1
2381,6
2382,6
2383,4
2384,10
2385,4
2386,5
2387,9
2388,0
2389,3
2390,4
2391,5
2392,0
2393,3
2394,2
2395,5
2396,6
2397,1
2398,5
2399,6
2400,5
2401,5
2402,9
2403,8
2404,1
2405,10
2406,9
2407,5
2408,6
2409,1
2410,5
2411,5
2412,8
2413,9
2414,8
2415,2
2416,5
2417,3
2418,3
2419,8
2420,5
2421,8
2422,5
2423,5
2424,9
2425,7
2426,10
2427,6
2428,7
2429,6
2430,9
2431,4
2432,8
2433,6
2434,5
2435,5
2436,5
2437,0
2438,9
2439,9
2440,8
2441,4
2442,8
2443,4
2444,9
2445,1
2446,5
2447,8
2448,0
2449,5
2450,6
2451,8
2452,6
2453,7
2454,4
2455,6
2456,2
2457,10
2458,8
2459,1
2460,10
2461,6
2462,5
2463,2
2464,7
2465,3
2466,9
2467,8
2468,1
2469,1
2470,9
2471,7
2472,6
2473,5
2474,8
2475,7
2476,6
2477,9
2478,10
2479,8
2480,4
2481,5
2482,1
2483,2
2484,10
2485,7
2486,10
2487,3
2488,1
2489,6
2490,4
2491,9
2492,5
2493,5
2494,1
2495,5
2496,9
2497,8
2498,7
2499,8
2500,3
2501,8
2502,5
2503,5
2504,5
2505,9
2506,6
2507,7
2508,3
2509,5
2510,8
2511,9
2512,3
2513,4
2514,1
2515,4
2516,4
2517,5
2518,7
2519,2
2520,8
2521,5
2522,8
2523,4
2524,9
2525,5
2526,9
2527,8
2528,5
2529,8
2530,9
2531,4
2532,9
2533,5
2534,10
2535,9
2536,3
2537,8
2538,9
2539,5
2540,6
2541,2
2542,9
2543,2
2544,1
2545,9
2546,4
2547,0
2548,1
2549,10
2550,7
2551,4
2552,8
2553,5
2554,5
2555,5
2556,9
2557,3
2558,10
2559,6
2560,5
2561,8
2562,7
2563,1
2564,9
2565,8
2566,1
2567,5
2568,2
2569,5
2570,9
2571,10
2572,0
2573,5
2574,9
2575,3
2576,5
2577,1
2578,10
2579,5
2580,8
2581,1
2582,9
2583,9
2584,6
2585,5
2586,9
2587,4
2588,1
2589,3
2590,6
2591,4
2592,4
2593,5
2594,8
2595,10
2596,5
2597,1
2598,6
2599,2
2600,10
2601,6
2602,3
2603,0
2604,1
2605,6
2606,8
2607,6
2608,5
2609,8
2610,0
2611,9
2612,4
2613,5
2614,8
2615,5
2616,1
2617,6
2618,4
2619,7
2620,3
2621,6
2622,5
2623,9
2624,8
2625,9
2626,9
2627,9
2628,6
2629,1
2630,1
2631,1
2632,5
2633,5
2634,6
2635,7
2636,4
2637,7
2638,0
2639,9
2640,2
2641,5
2642,8
2643,9
2644,8
2645,7
2646,5
2647,5
2648,9
2649,6
2650,0
2651,0
2652,7
2653,1
2654,10
2655,10
2656,2
2657,8
2658,1
2659,9
2660,2
2661,6
2662,6
2663,9
2664,4
2665,5
2666,5
2667,10
2668,2
2669,6
2670,9
2671,1
2672,6
2673,2
2674,6
2675,5
2676,9
2677,7
2678,4
2679,5
2680,4
2681,3
2682,10
2683,8
2684,5
2685,6
2686,7
2687,5
2688,5
2689,3
2690,9
2691,5
2692,1
2693,6
2694,1
2695,9
2696,2
2697,6
2698,4
2699,10
2700,6
2701,8
2702,5
2703,3
2704,10
2705,9
2706,1
2707,9
2708,3
2709,5
2710,9
2711,0
2712,8
2713,4
2714,8
2715,9
2716,8
2717,0
2718,0
2719,5
2720,9
2721,10
2722,5
2723,6
2724,4
2725,4
2726,7
2727,5
2728,2
2729,10
2730,0
2731,4
2732,3
2733,3
2734,9
2735,9
2736,7
2737,10
2738,9
2739,5
2740,3
2741,7
2742,4
2743,5
2744,7
2745,1
2746,8
2747,5
2748,10
2749,5
2750,5
2751,3
2752,5
2753,1
2754,5
2755,5
2756,5
2757,5
2758,5
2759,10
2760,9
2761,1
2762,4
2763,3
2764,4
2765,4
2766,6
2767,4
2768,10
2769,3
2770,7
2771,7
2772,4
2773,8
2774,3
2775,4
2776,5
2777,0
2778,9
2779,8
2780,5
2781,2
2782,9
2783,5
2784,5
2785,2
2786,2
2787,1
2788,7
2789,5
2790,5
2791,6
2792,5
2793,8
2794,5
2795,8
2796,4
2797,1
2798,8
2799,9
2800,6
2801,0
2802,1
2803,1
2804,4
2805,7
2806,10
2807,10
2808,5
2809,9
2810,9
2811,5
2812,8
2813,1
2814,2
2815,10
2816,9
2817,4
2818,4
2819,5
2820,5
2821,5
2822,1
2823,5
2824,9
2825,5
2826,3
2827,4
2828,1
2829,5
2830,5
2831,9
2832,0
2833,6
2834,6
2835,4
2836,10
2837,9
2838,9
2839,5
2840,5
2841,6
2842,9
2843,6
2844,9
2845,8
2846,4
2847,4
2848,5
2849,5
2850,1
2851,6
2852,5
2853,2
2854,6
2855,6
2856,10
2857,8
2858,8
2859,9
2860,7
2861,9
2862,3
2863,4
2864,9
2865,5
2866,10
2867,2
2868,6
2869,5
2870,4
2871,10
2872,2
2873,2
2874,1
2875,5
2876,8
2877,9
2878,3
2879,6
2880,6
2881,4
2882,6
2883,5
2884,4
2885,9
2886,3
2887,9
2888,10
2889,6
2890,9
2891,8
2892,1
2893,5
2894,8
2895,2
2896,9
2897,7
2898,9
2899,5
2900,9
2901,7
2902,8
2903,3
2904,9
2905,9
2906,4
2907,8
2908,0
2909,5
2910,9
2911,5
2912,4
2913,5
2914,9
2915,10
2916,8
2917,7
2918,8
2919,4
2920,5
2921,1
2922,5
2923,1
2924,3
2925,8
2926,2
2927,9
2928,4
2929,6
2930,6
2931,6
2932,8
2933,9
2934,9
2935,8
2936,6
2937,5
2938,0
2939,8
2940,9
2941,4
2942,2
2943,1
2944,5
2945,3
2946,9
2947,1
2948,9
2949,2
2950,7
2951,2
2952,0
2953,6
2954,7
2955,0
2956,8
2957,10
2958,1
2959,2
2960,5
2961,5
2962,9
2963,6
2964,3
2965,6
2966,7
2967,4
2968,1
2969,8
2970,10
2971,4
2972,9
2973,4
2974,5
2975,6
2976,8
2977,9
2978,10
2979,5
2980,8
2981,2
2982,6
2983,8
2984,7
2985,1
2986,3
2987,6
2988,7
2989,9
2990,10
2991,5
2992,5
2993,7
2994,9
2995,9
2996,3
